PROBE_ID	ENTREZ_GENE_ID	SYMBOL
ILMN_1655645	204	AK2
ILMN_1716053	204	AK2
ILMN_3236458	339736	AK2P2
ILMN_1778173	50808	AK3
ILMN_2338038	205	AK3L1
ILMN_1686522	205	AK3L1
ILMN_1764090	205	AK3L1
ILMN_1798249	205	AK3L1
ILMN_1656593	26289	AK5
ILMN_2283473	26289	AK5
ILMN_2387712	26289	AK5
ILMN_1684305	122481	AK7
ILMN_1712530	8165	AKAP1
ILMN_1662598	8165	AKAP1
ILMN_1718808	11216	AKAP10
ILMN_1783818	11215	AKAP11
ILMN_2293758	11215	AKAP11
ILMN_1735539	11215	AKAP11
ILMN_2280189	11215	AKAP11
ILMN_1693220	11215	AKAP11
ILMN_1684836	9590	AKAP12
ILMN_1715532	9590	AKAP12
ILMN_1686846	9590	AKAP12
ILMN_2308950	9590	AKAP12
ILMN_1709101	11214	AKAP13
ILMN_1752247	11214	AKAP13
ILMN_2396956	11214	AKAP13
ILMN_1679987	158798	AKAP14
ILMN_1673542	158798	AKAP14
ILMN_1802537	158798	AKAP14
ILMN_1675507	11217	AKAP2
ILMN_1691959	11217	AKAP2
ILMN_1737754	11217	AKAP2
ILMN_1808905	10566	AKAP3
ILMN_2268556	8852	AKAP4
ILMN_2253207	8852	AKAP4
ILMN_1734794	8852	AKAP4
ILMN_1690818	9495	AKAP5
ILMN_1770758	9472	AKAP6
ILMN_2293529	9465	AKAP7
ILMN_1703049	9465	AKAP7
ILMN_1733690	9465	AKAP7
ILMN_2410406	9465	AKAP7
ILMN_1741572	10270	AKAP8
ILMN_1768962	26993	AKAP8L
ILMN_2400663	10142	AKAP9
ILMN_2396691	10142	AKAP9
ILMN_1802799	79647	AKIRIN1
ILMN_1679383	79647	AKIRIN1
ILMN_1658337	79647	AKIRIN1
ILMN_2148847	55122	AKIRIN2
ILMN_1770673	80709	AKNA
ILMN_2205785	254268	AKNAD1
ILMN_1728047	10327	AKR1A1
ILMN_1774938	10327	AKR1A1
ILMN_2380771	10327	AKR1A1
ILMN_1701731	231	AKR1B1
ILMN_1672148	57016	AKR1B10
ILMN_2278335	441282	AKR1B15
ILMN_1662507	1645	AKR1C1
ILMN_1668617	1646	AKR1C2
ILMN_1719154	1646	AKR1C2
ILMN_1773417	1646	AKR1C2
ILMN_2412336	1646	AKR1C2
ILMN_3237488	1646	AKR1C2
ILMN_1730191	1646	AKR1C2
ILMN_1713124	8644	AKR1C3
ILMN_1668880	1109	AKR1C4
ILMN_1687757	1109	AKR1C4
ILMN_3307911	340811	AKR1CL1
ILMN_1685803	340811	AKR1CL1
ILMN_1692661	6718	AKR1D1
ILMN_2157277	6718	AKR1D1
ILMN_1694985	83592	AKR1E2
ILMN_1677043	8574	AKR7A2
ILMN_2145396	22977	AKR7A3
ILMN_1718483	22977	AKR7A3
ILMN_3243152	246181	AKR7L
ILMN_2388507	207	AKT1
ILMN_2410909	207	AKT1
ILMN_1748661	207	AKT1
ILMN_1726906	84335	AKT1S1
ILMN_1743347	208	AKT2
ILMN_1733598	10000	AKT3
ILMN_1757130	10000	AKT3
ILMN_2325612	10000	AKT3
ILMN_2325610	10000	AKT3
ILMN_2377240	64400	AKTIP
ILMN_1665982	64400	AKTIP
ILMN_2404657	210	ALAD
ILMN_1747577	210	ALAD
ILMN_1679898	210	ALAD
ILMN_1700047	211	ALAS1
ILMN_2385647	211	ALAS1
ILMN_1728309	211	ALAS1
ILMN_1708323	212	ALAS2
ILMN_2367126	212	ALAS2
ILMN_2271875	212	ALAS2
ILMN_1782939	213	ALB
ILMN_1682763	213	ALB
ILMN_1670870	214	ALCAM
ILMN_2051381	126133	ALDH16A1
ILMN_2302716	5832	ALDH18A1
ILMN_2096372	216	ALDH1A1
ILMN_1709348	216	ALDH1A1
ILMN_1748538	8854	ALDH1A2
ILMN_2383707	8854	ALDH1A2
ILMN_1807439	220	ALDH1A3
ILMN_2139970	220	ALDH1A3
ILMN_2150894	219	ALDH1B1
ILMN_1675398	219	ALDH1B1
ILMN_1802167	10840	ALDH1L1
ILMN_1736539	160428	ALDH1L2
ILMN_2182980	160428	ALDH1L2
ILMN_1793859	217	ALDH2
ILMN_1702503	218	ALDH3A1
ILMN_1667564	224	ALDH3A2
ILMN_1794825	224	ALDH3A2
ILMN_2401641	224	ALDH3A2
ILMN_1727965	221	ALDH3B1
ILMN_1728662	221	ALDH3B1
ILMN_2363880	222	ALDH3B2
ILMN_1761514	222	ALDH3B2
ILMN_1763666	222	ALDH3B2
ILMN_2244841	8659	ALDH4A1
ILMN_1656368	8659	ALDH4A1
ILMN_1696099	8659	ALDH4A1
ILMN_2406557	8659	ALDH4A1
ILMN_2372403	7915	ALDH5A1
ILMN_2372398	7915	ALDH5A1
ILMN_1785284	4329	ALDH6A1
ILMN_2096985	4329	ALDH6A1
ILMN_1687508	501	ALDH7A1
ILMN_1763461	501	ALDH7A1
ILMN_2365176	64577	ALDH8A1
ILMN_1699258	64577	ALDH8A1
ILMN_1681938	64577	ALDH8A1
ILMN_1761804	223	ALDH9A1
ILMN_1681374	226	ALDOA
ILMN_1736700	226	ALDOA
ILMN_2251253	226	ALDOA
ILMN_1741148	226	ALDOA
ILMN_1747716	229	ALDOB
ILMN_1755974	230	ALDOC
ILMN_1718093	56052	ALG1
ILMN_3243268	84920	ALG10
ILMN_1730304	144245	ALG10B
ILMN_1666325	144245	ALG10B
ILMN_3251482	144245	ALG10B
ILMN_1660856	440138	ALG11
ILMN_2120982	440138	ALG11
ILMN_1743995	79087	ALG12
ILMN_2147503	55849	ALG13
ILMN_1761456	79868	ALG13
ILMN_1743635	199857	ALG14
ILMN_2191822	199857	ALG14
ILMN_2131293	200810	ALG1L
ILMN_1782084	200810	ALG1L
ILMN_1737945	85365	ALG2
ILMN_1722688	85365	ALG2
ILMN_1806845	10195	ALG3
ILMN_1711886	10195	ALG3
ILMN_1664449	29880	ALG5
ILMN_1771411	29929	ALG6
ILMN_2365686	79053	ALG8
ILMN_2271014	79053	ALG8
ILMN_1685413	79053	ALG8
ILMN_1732809	79796	ALG9
ILMN_1753135	238	ALK
ILMN_2276750	8846	ALKBH1
ILMN_1758038	8846	ALKBH1
ILMN_2375973	8846	ALKBH1
ILMN_1690252	121642	ALKBH2
ILMN_2134062	221120	ALKBH3
ILMN_1805673	54784	ALKBH4
ILMN_1657283	54890	ALKBH5
ILMN_1808792	84964	ALKBH6
ILMN_1761764	84266	ALKBH7
ILMN_1779190	91801	ALKBH8
ILMN_1796946	55821	ALLC
ILMN_1784583	55821	ALLC
ILMN_1681046	55821	ALLC
ILMN_1709474	7840	ALMS1
ILMN_3237132	200420	ALMS1P
ILMN_1713731	239	ALOX12
ILMN_1692332	242	ALOX12B
ILMN_2137544	245	ALOX12P2
ILMN_1735987	245	ALOX12P2
ILMN_1676042	246	ALOX15
ILMN_1783443	246	ALOX15
ILMN_1729320	246	ALOX15
ILMN_2403534	246	ALOX15
ILMN_2276904	247	ALOX15B
ILMN_1751975	247	ALOX15B
ILMN_2393149	247	ALOX15B
ILMN_1680996	240	ALOX5
ILMN_1792150	240	ALOX5
ILMN_1651466	240	ALOX5
ILMN_1797875	241	ALOX5AP
ILMN_1678255	59344	ALOXE3
ILMN_1752669	248	ALPI
ILMN_2078697	80216	ALPK1
ILMN_1811238	115701	ALPK2
ILMN_1734630	57538	ALPK3
ILMN_1701603	249	ALPL
ILMN_1693789	250	ALPP
ILMN_1801851	251	ALPPL2
ILMN_1750256	57679	ALS2
ILMN_1700596	259173	ALS2CL
ILMN_1702322	259173	ALS2CL
ILMN_1690636	259173	ALS2CL
ILMN_1792449	151254	ALS2CR11
ILMN_1765674	130540	ALS2CR12
ILMN_1787314	65068	ALS2CR14
ILMN_1663897	130029	ALS2CR16
ILMN_1800958	65062	ALS2CR4
ILMN_1760889	79800	ALS2CR8
ILMN_3236443	8092	ALX1
ILMN_2191902	257	ALX3
ILMN_1729325	257	ALX3
ILMN_1803384	60529	ALX4
ILMN_1797432	146861	AMAC1
ILMN_1794728	646000	AMAC1L1
ILMN_1715988	83650	AMAC1L2
ILMN_1713315	83650	AMAC1L2
ILMN_2194619	83650	AMAC1L2
ILMN_3246673	643664	AMAC1L3
ILMN_1759670	23600	AMACR
ILMN_2367172	23600	AMACR
ILMN_1792741	23600	AMACR
ILMN_1794384	258	AMBN
ILMN_1688019	258	AMBN
ILMN_1751092	258	AMBN
ILMN_1697611	258	AMBN
ILMN_1695446	259	AMBP
ILMN_1662681	55626	AMBRA1
ILMN_1788462	262	AMD1
ILMN_1667994	262	AMD1
ILMN_1788239	144193	AMDHD1
ILMN_1695759	51005	AMDHD2
ILMN_2397406	265	AMELX
ILMN_1727258	266	AMELY
ILMN_1723116	267	AMFR
ILMN_1666258	267	AMFR
ILMN_1660995	268	AMH
ILMN_1736412	269	AMHR2
ILMN_1778723	120425	AMICA1
ILMN_1765460	57463	AMIGO1
ILMN_1725896	347902	AMIGO2
ILMN_1738233	386724	AMIGO3
ILMN_1670506	9949	AMMECR1
ILMN_1779374	9949	AMMECR1
ILMN_2394242	9949	AMMECR1
ILMN_1727023	83607	AMMECR1L
ILMN_1683901	81693	AMN
ILMN_1750880	196394	AMN1
ILMN_1792409	154796	AMOT
ILMN_1748141	154810	AMOTL1
ILMN_1778788	51421	AMOTL2
ILMN_1759312	270	AMPD1
ILMN_1701589	271	AMPD2
ILMN_1696830	271	AMPD2
ILMN_1786899	271	AMPD2
ILMN_1774447	272	AMPD3
ILMN_1660854	272	AMPD3
ILMN_1665307	272	AMPD3
ILMN_1731223	272	AMPD3
ILMN_1685834	273	AMPH
ILMN_1725297	273	AMPH
ILMN_1665331	275	AMT
ILMN_1713927	401138	AMTN
ILMN_1797796	276	AMY1A
ILMN_2294762	276	AMY1A
ILMN_2408219	276	AMY1A
ILMN_2094262	277	AMY1B
ILMN_2094261	277	AMY1B
ILMN_1726327	277	AMY1B
ILMN_1663313	278	AMY1C
ILMN_1719031	279	AMY2A
ILMN_2131123	279	AMY2A
ILMN_1801303	279	AMY2A
ILMN_1751102	279	AMY2A
ILMN_1694882	280	AMY2B
ILMN_2073157	280	AMY2B
ILMN_1785742	155185	AMZ1
ILMN_2309549	51321	AMZ2
ILMN_1801606	51321	AMZ2
ILMN_1664435	64682	ANAPC1
ILMN_1804812	64682	ANAPC1
ILMN_1659553	64682	ANAPC1
ILMN_1770378	10393	ANAPC10
ILMN_2343563	51529	ANAPC11
ILMN_1726281	51529	ANAPC11
ILMN_1753773	51529	ANAPC11
ILMN_1722102	51529	ANAPC11
ILMN_1674988	51529	ANAPC11
ILMN_1793894	25847	ANAPC13
ILMN_1733096	29882	ANAPC2
ILMN_1813243	29882	ANAPC2
ILMN_1802973	29945	ANAPC4
ILMN_1723177	51433	ANAPC5
ILMN_2199284	51434	ANAPC7
ILMN_1696974	283	ANG
ILMN_1760727	283	ANG
ILMN_1665871	23357	ANGEL1
ILMN_1736340	90806	ANGEL2
ILMN_1677723	284	ANGPT1
ILMN_2086890	284	ANGPT1
ILMN_3250067	285	ANGPT2
ILMN_3250879	285	ANGPT2
ILMN_1774207	285	ANGPT2
ILMN_1758443	51378	ANGPT4
ILMN_1669773	9068	ANGPTL1
ILMN_2145501	9068	ANGPTL1
ILMN_1772612	23452	ANGPTL2
ILMN_1695193	27329	ANGPTL3
ILMN_2143220	27329	ANGPTL3
ILMN_1674376	51129	ANGPTL4
ILMN_2386444	51129	ANGPTL4
ILMN_1707727	51129	ANGPTL4
ILMN_2166696	253935	ANGPTL5
ILMN_1725518	83854	ANGPTL6
ILMN_1813361	10218	ANGPTL7
ILMN_2317186	286	ANK1
ILMN_1684694	286	ANK1
ILMN_1776363	287	ANK2
ILMN_1652729	287	ANK2
ILMN_1661875	288	ANK3
ILMN_2390609	288	ANK3
ILMN_1651943	288	ANK3
ILMN_2112829	150709	ANKAR
ILMN_2112834	150709	ANKAR
ILMN_1813139	348094	ANKDD1A
ILMN_1811239	162282	ANKFN1
ILMN_1794470	51479	ANKFY1
ILMN_1801464	51479	ANKFY1
ILMN_1735364	51479	ANKFY1
ILMN_1660778	56172	ANKH
ILMN_1692080	56172	ANKH
ILMN_1765091	54882	ANKHD1
ILMN_2341382	54882	ANKHD1
ILMN_1778304	54882	ANKHD1
ILMN_1766560	404734	ANKHD1-EIF4EBP3
ILMN_3241218	54467	ANKIB1
ILMN_1797873	255239	ANKK1
ILMN_3243457	126549	ANKLE1
ILMN_3249608	23141	ANKLE2
ILMN_1675483	51281	ANKMY1
ILMN_2251062	51281	ANKMY1
ILMN_1799369	51281	ANKMY1
ILMN_1784292	57037	ANKMY2
ILMN_1687351	57763	ANKRA2
ILMN_2185563	57763	ANKRA2
ILMN_1716264	27063	ANKRD1
ILMN_1711828	55608	ANKRD10
ILMN_2115218	55608	ANKRD10
ILMN_2108709	29123	ANKRD11
ILMN_1690465	29123	ANKRD11
ILMN_1661833	23253	ANKRD12
ILMN_1689908	88455	ANKRD13A
ILMN_1794070	124930	ANKRD13B
ILMN_2148507	81573	ANKRD13C
ILMN_1660183	338692	ANKRD13D
ILMN_1667830	338692	ANKRD13D
ILMN_1790351	338692	ANKRD13D
ILMN_1807112	338692	ANKRD13D
ILMN_1672356	338692	ANKRD13D
ILMN_1662902	338692	ANKRD13D
ILMN_1675435	54522	ANKRD16
ILMN_1659156	54522	ANKRD16
ILMN_2353431	54522	ANKRD16
ILMN_1787064	26057	ANKRD17
ILMN_2406335	26057	ANKRD17
ILMN_1712019	26057	ANKRD17
ILMN_3190486	253650	ANKRD18A
ILMN_3255211	253650	ANKRD18A
ILMN_3192974	441459	ANKRD18B
ILMN_3233098	441459	ANKRD18B
ILMN_1666221	138649	ANKRD19
ILMN_1682547	26287	ANKRD2
ILMN_1747839	84210	ANKRD20A1
ILMN_1679184	84210	ANKRD20A1
ILMN_2215824	84210	ANKRD20A1
ILMN_1670452	84210	ANKRD20A1
ILMN_3244353	441430	ANKRD20A2
ILMN_2289424	441425	ANKRD20A3
ILMN_2398211	441425	ANKRD20A3
ILMN_3240529	728747	ANKRD20A4
ILMN_3307747	729171	ANKRD20B
ILMN_1680631	729171	ANKRD20B
ILMN_2181867	729171	ANKRD20B
ILMN_1757147	729171	ANKRD20B
ILMN_1671812	317754	ANKRD21
ILMN_1799848	118932	ANKRD22
ILMN_2132599	118932	ANKRD22
ILMN_2227338	200539	ANKRD23
ILMN_1747151	200539	ANKRD23
ILMN_1768202	170961	ANKRD24
ILMN_2101368	170961	ANKRD24
ILMN_1740161	22852	ANKRD26
ILMN_1794063	84079	ANKRD27
ILMN_1697594	23243	ANKRD28
ILMN_2232520	23243	ANKRD28
ILMN_2075643	147463	ANKRD29
ILMN_1749338	147463	ANKRD29
ILMN_1756727	91074	ANKRD30A
ILMN_1813607	91074	ANKRD30A
ILMN_1796059	91074	ANKRD30A
ILMN_1730678	374860	ANKRD30B
ILMN_1708056	256006	ANKRD31
ILMN_2214278	84250	ANKRD32
ILMN_1805985	84250	ANKRD32
ILMN_1667748	341405	ANKRD33
ILMN_2119793	284615	ANKRD34A
ILMN_1655766	340120	ANKRD34B
ILMN_1758215	390616	ANKRD34C
ILMN_2145153	148741	ANKRD35
ILMN_1798006	148741	ANKRD35
ILMN_2382431	375248	ANKRD36
ILMN_1750459	375248	ANKRD36
ILMN_1686523	375248	ANKRD36
ILMN_2280568	375248	ANKRD36
ILMN_1780806	57730	ANKRD36B
ILMN_2189614	57730	ANKRD36B
ILMN_1756417	353322	ANKRD37
ILMN_1776936	163782	ANKRD38
ILMN_1710979	51239	ANKRD39
ILMN_1758846	91369	ANKRD40
ILMN_1751744	126549	ANKRD41
ILMN_2091590	126549	ANKRD41
ILMN_1676605	338699	ANKRD42
ILMN_1779882	134548	ANKRD43
ILMN_1755049	91526	ANKRD44
ILMN_2059844	91526	ANKRD44
ILMN_1733716	339416	ANKRD45
ILMN_1712298	157567	ANKRD46
ILMN_1755588	256949	ANKRD47
ILMN_1669259	54851	ANKRD49
ILMN_1728957	63926	ANKRD5
ILMN_1793466	63926	ANKRD5
ILMN_2367300	63926	ANKRD5
ILMN_2226304	57182	ANKRD50
ILMN_3244029	283373	ANKRD52
ILMN_1772660	79998	ANKRD53
ILMN_1766309	129138	ANKRD54
ILMN_2341724	79722	ANKRD55
ILMN_2072045	345079	ANKRD56
ILMN_1724040	65124	ANKRD57
ILMN_1692849	347454	ANKRD58
ILMN_1698159	22881	ANKRD6
ILMN_2178587	22881	ANKRD6
ILMN_2354930	56311	ANKRD7
ILMN_1779951	56311	ANKRD7
ILMN_1675937	122416	ANKRD9
ILMN_2048607	122416	ANKRD9
ILMN_1813669	23294	ANKS1A
ILMN_1758392	56899	ANKS1B
ILMN_1696131	56899	ANKS1B
ILMN_2340974	56899	ANKS1B
ILMN_1751636	124401	ANKS3
ILMN_2199658	257629	ANKS4B
ILMN_1735108	203286	ANKS6
ILMN_1677487	55139	ANKZF1
ILMN_2273796	55139	ANKZF1
ILMN_2370692	55139	ANKZF1
ILMN_1739645	54443	ANLN
ILMN_3237961	55107	ANO1
ILMN_1767111	55129	ANO10
ILMN_3248094	57101	ANO2
ILMN_3240765	63982	ANO3
ILMN_2228215	121601	ANO4
ILMN_1690154	203859	ANO5
ILMN_1674941	196527	ANO6
ILMN_1675423	50636	ANO7
ILMN_1683824	50636	ANO7
ILMN_1732948	50636	ANO7
ILMN_1709124	57719	ANO8
ILMN_1762629	338440	ANO9
ILMN_1769259	338440	ANO9
ILMN_1798679	338440	ANO9
ILMN_1807945	8125	ANP32A
ILMN_1684293	10541	ANP32B
ILMN_2151412	23520	ANP32C
ILMN_1655868	23520	ANP32C
ILMN_1728191	23519	ANP32D
ILMN_1684923	81611	ANP32E
ILMN_1763837	290	ANPEP
ILMN_1887731	100048912	ANRIL
ILMN_1670379	84168	ANTXR1
ILMN_1811877	84168	ANTXR1
ILMN_2387995	84168	ANTXR1
ILMN_1780894	84168	ANTXR1
ILMN_1812926	118429	ANTXR2
ILMN_1668044	195977	ANTXRL
ILMN_1668566	93550	ANUBL1
ILMN_2184184	301	ANXA1
ILMN_1699421	11199	ANXA10
ILMN_2380494	311	ANXA11
ILMN_1685170	311	ANXA11
ILMN_1807003	311	ANXA11
ILMN_2412490	312	ANXA13
ILMN_1737612	312	ANXA13
ILMN_1799243	312	ANXA13
ILMN_1711899	302	ANXA2
ILMN_1755937	302	ANXA2
ILMN_2409167	302	ANXA2
ILMN_1698100	303	ANXA2P1
ILMN_2041101	303	ANXA2P1
ILMN_3235632	304	ANXA2P2
ILMN_1798372	305	ANXA2P3
ILMN_1694548	306	ANXA3
ILMN_1711408	307	ANXA4
ILMN_1741003	308	ANXA5
ILMN_2326591	309	ANXA6
ILMN_1678612	309	ANXA6
ILMN_1662322	310	ANXA7
ILMN_1703791	310	ANXA7
ILMN_1778087	244	ANXA8
ILMN_2095610	653145	ANXA8
ILMN_3242004	728113	ANXA8L1
ILMN_2186983	244	ANXA8L2
ILMN_2217601	8416	ANXA9
ILMN_1709820	313	AOAH
ILMN_1799863	314	AOC2
ILMN_1741431	314	AOC2
ILMN_2405185	314	AOC2
ILMN_1782086	8639	AOC3
ILMN_1813840	23028	AOF2
ILMN_1767113	316	AOX1
ILMN_1789676	344454	AOX2P
ILMN_2387505	162	AP1B1
ILMN_1781983	162	AP1B1
ILMN_2399627	164	AP1G1
ILMN_2399622	164	AP1G1
ILMN_2276598	8906	AP1G2
ILMN_1754179	8906	AP1G2
ILMN_1805247	11276	AP1GBP1
ILMN_2415467	11276	AP1GBP1
ILMN_1754738	8907	AP1M1
ILMN_1705861	10053	AP1M2
ILMN_1751345	1174	AP1S1
ILMN_1712806	1174	AP1S1
ILMN_2316173	1174	AP1S1
ILMN_1766411	8905	AP1S2
ILMN_2120273	8905	AP1S2
ILMN_1768610	130340	AP1S3
ILMN_1815306	160	AP2A1
ILMN_2359211	160	AP2A1
ILMN_1673108	160	AP2A1
ILMN_1803779	161	AP2A2
ILMN_1681998	163	AP2B1
ILMN_2331735	163	AP2B1
ILMN_1699598	1173	AP2M1
ILMN_2402798	1173	AP2M1
ILMN_1662426	1175	AP2S1
ILMN_1809957	1175	AP2S1
ILMN_1768867	8546	AP3B1
ILMN_1679256	8120	AP3B2
ILMN_2284667	8943	AP3D1
ILMN_1764945	8943	AP3D1
ILMN_2390114	8943	AP3D1
ILMN_2362122	26985	AP3M1
ILMN_1667086	26985	AP3M1
ILMN_1701774	26985	AP3M1
ILMN_1676946	10947	AP3M2
ILMN_2311761	1176	AP3S1
ILMN_1731596	10239	AP3S2
ILMN_1669377	10717	AP4B1
ILMN_1754531	23431	AP4E1
ILMN_1779512	9179	AP4M1
ILMN_1760466	11154	AP4S1
ILMN_1659463	317	APAF1
ILMN_2344798	317	APAF1
ILMN_2182656	320	APBA1
ILMN_1668285	320	APBA1
ILMN_1723626	321	APBA2
ILMN_2270491	63941	APBA2BP
ILMN_2364928	63941	APBA2BP
ILMN_1686610	9546	APBA3
ILMN_1769918	322	APBB1
ILMN_1796271	322	APBB1
ILMN_1699646	322	APBB1
ILMN_1801710	54518	APBB1IP
ILMN_3251699	323	APBB2
ILMN_1716790	323	APBB2
ILMN_1740772	10307	APBB3
ILMN_2320513	10307	APBB3
ILMN_1662668	324	APC
ILMN_1659950	10297	APC2
ILMN_1656951	147495	APCDD1
ILMN_1689431	164284	APCDD1L
ILMN_1708833	325	APCS
ILMN_1740052	10290	APEG1
ILMN_1718023	327	APEH
ILMN_2319344	328	APEX1
ILMN_1661886	328	APEX1
ILMN_1652505	27301	APEX2
ILMN_1658472	51107	APH1A
ILMN_2398388	51107	APH1A
ILMN_1767816	83464	APH1B
ILMN_1815051	8539	API5
ILMN_1793598	51074	APIP
ILMN_2128293	51074	APIP
ILMN_1788135	378708	APITD1
ILMN_1793360	378708	APITD1
ILMN_3243695	200558	APLF
ILMN_1808597	200558	APLF
ILMN_1689353	8862	APLN
ILMN_1700183	187	APLNR
ILMN_2396198	333	APLP1
ILMN_1763834	333	APLP1
ILMN_2081465	334	APLP2
ILMN_1710482	334	APLP2
ILMN_1796737	201501	APM-1
ILMN_1690884	335	APOA1
ILMN_1729533	128240	APOA1BP
ILMN_1688543	336	APOA2
ILMN_1675706	337	APOA4
ILMN_1754055	116519	APOA5
ILMN_1664024	338	APOB
ILMN_1697925	55911	APOB48R
ILMN_1813881	339	APOBEC1
ILMN_1719143	10930	APOBEC2
ILMN_1680192	200315	APOBEC3A
ILMN_2219466	9582	APOBEC3B
ILMN_1675684	27350	APOBEC3C
ILMN_3307651	140564	APOBEC3D
ILMN_1661572	140564	APOBEC3D
ILMN_2412172	200316	APOBEC3F
ILMN_2296950	200316	APOBEC3F
ILMN_1702706	200316	APOBEC3F
ILMN_1710726	200316	APOBEC3F
ILMN_1802106	60489	APOBEC3G
ILMN_2232478	60489	APOBEC3G
ILMN_1664828	164668	APOBEC3H
ILMN_1815425	403314	APOBEC4
ILMN_1789007	341	APOC1
ILMN_1802923	344	APOC2
ILMN_1722070	345	APOC3
ILMN_1765605	346	APOC4
ILMN_1780170	347	APOD
ILMN_1740938	348	APOE
ILMN_1809311	319	APOF
ILMN_1761511	350	APOH
ILMN_1761793	8542	APOL1
ILMN_1688631	8542	APOL1
ILMN_2325338	23780	APOL2
ILMN_2325337	23780	APOL2
ILMN_1706582	23780	APOL2
ILMN_2248822	23780	APOL2
ILMN_2283195	80833	APOL3
ILMN_1756862	80833	APOL3
ILMN_2369144	80833	APOL3
ILMN_1704682	80832	APOL4
ILMN_1779070	80832	APOL4
ILMN_1676177	80831	APOL5
ILMN_1687201	80830	APOL6
ILMN_1723522	81575	APOLD1
ILMN_1731941	55937	APOM
ILMN_1721623	79135	APOO
ILMN_1777483	139322	APOOL
ILMN_2404065	351	APP
ILMN_1653283	351	APP
ILMN_2404063	351	APP
ILMN_1694875	10513	APPBP2
ILMN_2149766	10513	APPBP2
ILMN_1763730	26060	APPL1
ILMN_1765076	55198	APPL2
ILMN_1686011	23047	APRIN
ILMN_1722491	353	APRT
ILMN_1726410	353	APRT
ILMN_2317348	54840	APTX
ILMN_2260058	54840	APTX
ILMN_1726752	54840	APTX
ILMN_1776857	358	AQP1
ILMN_1681103	358	AQP1
ILMN_2090004	89872	AQP10
ILMN_1762606	282679	AQP11
ILMN_1757036	375318	AQP12A
ILMN_3246595	653437	AQP12B
ILMN_1732149	359	AQP2
ILMN_1651574	360	AQP3
ILMN_1676649	361	AQP4
ILMN_1747683	361	AQP4
ILMN_1807036	362	AQP5
ILMN_1666519	363	AQP6
ILMN_1786381	363	AQP6
ILMN_1738494	364	AQP7
ILMN_3245829	375719	AQP7P1
ILMN_3251648	389756	AQP7P2
ILMN_1765610	389756	AQP7P2
ILMN_2053902	389756	AQP7P2
ILMN_1751586	389756	AQP7P2
ILMN_1672057	389756	AQP7P2
ILMN_1713462	343	AQP8
ILMN_1715068	366	AQP9
ILMN_2177460	9716	AQR
ILMN_1717154	9716	AQR
ILMN_1767351	367	AR
ILMN_1659572	367	AR
ILMN_1792540	367	AR
ILMN_1658883	369	ARAF
ILMN_3269719	116985	ARAP1
ILMN_3244434	116984	ARAP2
ILMN_1767541	116984	ARAP2
ILMN_3240997	64411	ARAP3
ILMN_1812618	64411	ARAP3
ILMN_1711120	23237	ARC
ILMN_1699703	372	ARCN1
ILMN_1721977	8260	ARD1A
ILMN_3236351	84779	ARD1B
ILMN_1804421	374	AREG
ILMN_3236613	727738	AREGB
ILMN_2330948	375	ARF1
ILMN_1802203	375	ARF1
ILMN_1661458	375	ARF1
ILMN_1682938	377	ARF3
ILMN_1723884	378	ARF4
ILMN_1719518	378	ARF4
ILMN_1752340	381	ARF5
ILMN_1764297	382	ARF6
ILMN_2406873	55738	ARFGAP1
ILMN_1675709	55738	ARFGAP1
ILMN_1769250	84364	ARFGAP2
ILMN_2227800	26286	ARFGAP3
ILMN_1731287	26286	ARFGAP3
ILMN_2221408	10565	ARFGEF1
ILMN_1728471	10565	ARFGEF1
ILMN_1789990	10564	ARFGEF2
ILMN_2403906	27236	ARFIP1
ILMN_2403911	27236	ARFIP1
ILMN_1768399	27236	ARFIP1
ILMN_1750690	23647	ARFIP2
ILMN_1703989	10139	ARFRP1
ILMN_1812281	383	ARG1
ILMN_1800898	384	ARG2
ILMN_1707529	83857	ARG99
ILMN_1716068	503582	ARGFX
ILMN_2095571	503640	ARGFXP2
ILMN_1814353	503640	ARGFXP2
ILMN_1788468	55082	ARGLU1
ILMN_1732060	392	ARHGAP1
ILMN_1736112	79658	ARHGAP10
ILMN_1744830	9824	ARHGAP11A
ILMN_2395913	9824	ARHGAP11A
ILMN_1673815	9824	ARHGAP11A
ILMN_2215881	89839	ARHGAP11B
ILMN_2101810	94134	ARHGAP12
ILMN_1753500	94134	ARHGAP12
ILMN_2208413	55843	ARHGAP15
ILMN_1718610	55114	ARHGAP17
ILMN_2398847	55114	ARHGAP17
ILMN_1756693	55114	ARHGAP17
ILMN_1791186	93663	ARHGAP18
ILMN_1688953	84986	ARHGAP19
ILMN_1782761	57569	ARHGAP20
ILMN_1811592	57584	ARHGAP21
ILMN_1676361	58504	ARHGAP22
ILMN_1764571	57636	ARHGAP23
ILMN_1672742	57636	ARHGAP23
ILMN_1673224	57636	ARHGAP23
ILMN_1775441	83478	ARHGAP24
ILMN_2352633	83478	ARHGAP24
ILMN_1765876	83478	ARHGAP24
ILMN_1801833	83478	ARHGAP24
ILMN_1777998	9938	ARHGAP25
ILMN_1658853	9938	ARHGAP25
ILMN_1661971	9938	ARHGAP25
ILMN_1711490	23092	ARHGAP26
ILMN_2103362	201176	ARHGAP27
ILMN_2290204	79822	ARHGAP28
ILMN_1731178	79822	ARHGAP28
ILMN_1797753	79822	ARHGAP28
